CustomerID,Monetary,Frequency,Recency,ProductVariety,CancellationRate,Place
13801.0,14.121739130434783,23,66,72,0,Home
13802.0,98.64621212121213,66,137,72,0,Home
13803.0,16.29823529411765,17,254,72,0,Home
13804.0,19.15525547445256,137,30,72,0,Home
13805.0,86.59384615384616,13,51,7,0,Home
13806.0,26.238,10,63,7,0,Home
13807.0,15.0,7,366,7,0,Home
13808.0,22.490263157894738,76,5,7,0,Home
13809.0,12.920833333333334,12,304,46,0,Home
13810.0,23.797187499999996,32,28,46,0,Home
13811.0,51.975,10,183,46,0,Home
13812.0,14.587878787878788,33,41,46,0,Home
13813.0,17.61059701492537,67,39,46,0,Home
13814.0,27.353793103448282,58,55,46,0,Home
13815.0,21.262701149425276,174,21,46,0,Home
13816.0,16.654838709677417,31,23,46,0,Home
13817.0,14.12090909090909,22,28,46,0,Home
13819.0,33.80416666666666,36,301,46,0,Home
13821.0,6.560000000000002,59,144,46,0,Home
13822.0,6.7546875,96,5,46,0,Home
13823.0,24.555000000000007,40,18,46,0,Home
13824.0,39.99434782608695,46,32,34,0,Home
13826.0,18.13181818181818,11,157,34,0,Home
13827.0,4.427419354838707,93,57,34,0,Home
13828.0,13.966000000000003,15,21,34,0,Home
13829.0,119.4,1,358,34,0,Home
13831.0,32.14851351351352,74,15,34,0,Home
13832.0,15.8625,4,17,34,0,Home
13833.0,13.268965517241377,29,158,34,0,Home
13835.0,15.174000000000001,55,24,34,0,Home
13837.0,14.307368421052633,19,211,128,0,Abroad
13838.0,4.008275862068965,174,5,128,0,Abroad
13841.0,85.0,1,252,128,0,Abroad
13842.0,16.366601941747568,206,58,128,0,Abroad
13844.0,18.051,20,10,128,0,Abroad
13845.0,36.553333333333335,9,64,128,0,Abroad
13846.0,15.047413793103457,58,24,128,0,Abroad
13848.0,243.75,4,91,128,0,Abroad
13849.0,15.064653465346538,101,51,128,0,Abroad
13850.0,17.0781914893617,94,87,128,0,Abroad
13851.0,35.04814814814815,81,95,128,0,Abroad
13853.0,50.729166666666664,24,8,128,0,Abroad
13854.0,86.22929824561402,114,8,128,0,Abroad
13856.0,27.6,17,168,128,0,Abroad
13858.0,19.488181818181815,11,56,132,0,Home
13859.0,7.237857142857143,28,325,132,0,Home
13860.0,15.888571428571433,77,0,132,0,Home
13862.0,15.904295774647899,142,17,132,0,Home
13863.0,13.55636363636364,22,244,132,0,Home
13865.0,16.63866666666667,30,57,132,0,Home
13866.0,20.810000000000002,7,73,132,0,Home
13867.0,16.53393442622951,61,30,132,0,Home
13868.0,15.860624999999999,32,38,132,0,Home
13869.0,10.07169381107493,307,122,132,0,Home
13870.0,24.651101694915262,118,1,132,0,Home
13871.0,18.959467455621315,338,22,132,0,Home
13873.0,16.562500000000004,24,119,132,0,Home
13874.0,32.30277777777778,18,357,132,0,Home
13875.0,17.065288461538465,104,53,132,0,Home
13876.0,17.52857142857143,7,63,132,0,Home
13877.0,41.47999999999999,3,85,132,0,Home
13878.0,36.13138888888889,36,54,132,0,Home
13880.0,19.430727272727278,165,20,132,0,Home
13881.0,110.6027777777777,180,3,132,0,Home
13882.0,23.99121212121212,66,2,132,0,Home
13883.0,18.172402597402584,154,0,132,0,Home
13884.0,13.002666666666672,60,6,132,0,Home
13885.0,18.100000000000005,28,188,132,0,Home
13886.0,15.222500000000002,16,70,132,0,Home
13887.0,18.39736842105263,19,203,132,0,Home
13888.0,15.14075,40,119,132,0,Home
13889.0,27.55333333333334,15,92,132,0,Home
13890.0,17.3978947368421,114,0,132,0,Home
13892.0,23.88777777777778,27,26,132,0,Home
13893.0,40.147619047619045,21,297,132,0,Home
13894.0,20.28166666666667,30,21,132,0,Home
13895.0,22.20352941176469,119,20,132,0,Home
13897.0,18.303529411764703,17,49,132,0,Home
13898.0,15.754166666666665,12,325,132,0,Home
13899.0,20.574736842105263,19,15,132,0,Home
13900.0,17.06209302325581,43,182,132,0,Home
13901.0,19.087919463087246,149,71,132,0,Home
13904.0,12.355384615384615,26,36,132,0,Home
13908.0,18.536719999999992,125,79,132,0,Home
13911.0,17.474256756756752,148,56,132,0,Home
13914.0,19.09088235294118,34,3,132,0,Home
13917.0,15.113333333333337,18,49,132,0,Home
13918.0,44.03600000000001,30,49,132,0,Home
13919.0,12.369677419354838,31,52,132,0,Home
13922.0,55.93571428571429,7,351,132,0,Home
13923.0,17.556500000000003,20,53,132,0,Home
13924.0,19.101605839416067,137,1,132,0,Home
13925.0,16.441111111111113,45,35,132,0,Home
13926.0,20.35,11,22,132,0,Home
13927.0,16.61857142857143,21,74,132,0,Home
13928.0,17.206296296296294,27,10,132,0,Home
13929.0,107.44500000000002,10,168,132,0,Home
13930.0,19.561176470588233,17,57,132,0,Home
13931.0,21.049661016949155,59,85,132,0,Home
13932.0,19.2125,16,294,132,0,Home
13933.0,27.095217391304345,23,108,132,0,Home
13934.0,29.697419354838704,31,263,9,0,Home
13936.0,14.514074074074074,27,170,9,0,Home
13937.0,17.65,9,168,9,0,Home
13938.0,10.237142857142857,7,34,9,0,Home
13939.0,13.044130434782607,46,22,9,0,Home
13940.0,17.08857142857143,49,16,9,0,Home
13941.0,125.82617021276592,47,21,9,0,Home
13946.0,56.870000000000005,11,78,9,0,Home
13947.0,18.12,5,64,9,0,Home
13948.0,58.0,3,360,33,0,Home
13949.0,21.109,160,2,33,0,Home
13950.0,21.686666666666664,36,10,33,0,Home
13951.0,17.52025641025641,39,175,33,0,Home
13952.0,23.44036496350365,137,210,33,0,Home
13953.0,266.78400000000005,20,6,33,0,Home
13954.0,26.55899999999999,30,1,33,0,Home
13955.0,11.968484848484847,33,153,33,0,Home
13956.0,6.614736842105266,152,4,33,0,Home
13958.0,20.490000000000002,5,371,33,0,Home
13959.0,6.419565217391302,92,78,33,0,Home
13960.0,19.910000000000004,12,20,33,0,Home
13962.0,15.413636363636364,11,21,33,0,Home
13963.0,28.133714285714287,35,307,33,0,Home
13967.0,40.35,2,145,33,0,Home
13969.0,14.959794628751974,633,6,33,0,Home
13971.0,17.734430379746836,158,8,33,0,Home
13972.0,12.683333333333339,15,70,33,0,Home
13973.0,24.6,11,286,33,0,Home
13974.0,13.435357142857145,28,48,33,0,Home
13975.0,7.5139411764705875,340,30,33,0,Home
13976.0,34.61400000000001,10,206,33,0,Home
13978.0,12.759333333333332,15,14,33,0,Home
13979.0,16.108703703703707,54,72,59,0,Home
13980.0,18.194545454545455,11,59,59,0,Home
13982.0,16.75139130434783,115,38,59,0,Home
13983.0,24.985178571428566,112,29,59,0,Home
13984.0,92.09588235294119,17,26,59,0,Home
13985.0,20.250398860398878,351,3,59,0,Home
13986.0,24.650769230769235,13,16,59,0,Home
13988.0,17.79489539748954,239,19,59,0,Home
13989.0,33.91609756097561,41,65,59,0,Home
13990.0,19.45625,16,212,59,0,Home
13991.0,10.105529411764708,85,11,59,0,Home
13992.0,15.36,5,29,59,0,Home
13993.0,29.570880000000006,125,31,59,0,Home
13994.0,14.870580645161297,155,3,59,0,Home
13995.0,16.12287356321839,87,14,59,0,Home
13999.0,19.071037735849075,212,9,59,0,Home
14000.0,41.650625000000005,16,205,59,0,Home
14001.0,56.525128205128205,39,45,59,0,Home
14002.0,11.270851063829788,47,133,59,0,Home
14004.0,27.141520467836266,171,42,59,0,Home
14005.0,37.51095238095238,84,9,59,0,Home
14006.0,34.318333333333335,30,115,59,0,Home
14009.0,16.217954545454543,44,197,59,0,Home
14012.0,29.89090909090909,11,277,219,0,Abroad
14013.0,13.988823529411764,34,109,219,0,Abroad
14014.0,12.953333333333335,39,76,219,0,Abroad
14015.0,47.031,20,52,219,0,Abroad
14016.0,27.97788819875776,161,153,219,0,Abroad
14019.0,21.887352941176477,68,46,219,0,Abroad
14020.0,16.482051282051284,39,16,219,0,Abroad
14021.0,29.922727272727283,22,154,219,0,Abroad
14022.0,15.714285714285714,28,224,219,0,Abroad
14023.0,18.840967741935483,31,6,219,0,Abroad
14024.0,20.48125,16,121,219,0,Abroad
14027.0,17.470000000000002,6,60,219,0,Abroad
14029.0,33.524,15,62,219,0,Abroad
14030.0,9.805144032921811,243,17,219,0,Abroad
14031.0,86.56657587548636,257,6,219,0,Abroad
14032.0,20.611842105263168,152,1,219,0,Abroad
14034.0,7.11413043478261,92,21,219,0,Abroad
14035.0,22.40151515151516,66,28,219,0,Abroad
14036.0,16.01131578947368,38,284,219,0,Abroad
14037.0,5.414285714285716,28,175,219,0,Abroad
14038.0,16.841720430107515,93,77,219,0,Abroad
14039.0,26.966666666666665,6,32,219,0,Abroad
14040.0,15.59995833333333,240,40,219,0,Abroad
14041.0,6.558571428571428,21,265,219,0,Abroad
14044.0,3.083110047846887,209,26,219,0,Abroad
14045.0,323.2083333333333,6,108,219,0,Abroad
14046.0,13.580769230769228,13,283,219,0,Abroad
14047.0,42.14029411764706,34,8,219,0,Abroad
14048.0,4.877840909090907,88,276,219,0,Abroad
14049.0,11.443425742574249,505,16,219,0,Abroad
14050.0,13.821481481481486,54,31,219,0,Abroad
14051.0,77.31367441860463,215,0,219,0,Abroad
14052.0,4.008214285714284,56,19,219,0,Abroad
14053.0,69.8125,4,123,219,0,Abroad
14054.0,15.410000000000002,6,64,219,0,Abroad
14055.0,82.124,10,105,219,0,Abroad
14056.0,7.352147293700066,1127,0,219,0,Abroad
14057.0,22.214501718213057,291,23,219,0,Abroad
14059.0,22.949999999999996,8,266,219,0,Abroad
14060.0,32.48147783251232,203,4,219,0,Abroad
14062.0,109.57090090090088,111,9,219,0,Abroad
14064.0,19.823902439024387,82,28,219,0,Abroad
14066.0,21.792857142857144,7,266,219,0,Abroad
14067.0,7.20576923076923,52,63,219,0,Abroad
14068.0,11.231250000000001,24,319,219,0,Abroad
14071.0,5.072688821752275,331,3,219,0,Abroad
14073.0,11.61,14,20,219,0,Abroad
14075.0,22.292558139534883,43,4,219,0,Abroad
14076.0,2.6623913043478256,46,128,219,0,Abroad
14077.0,12.185238095238095,42,40,219,0,Abroad
14078.0,18.244461538461543,65,101,219,0,Abroad
14079.0,31.25833333333333,12,124,219,0,Abroad
14080.0,11.399999999999999,4,32,219,0,Abroad
14081.0,5.958269230769231,156,266,219,0,Abroad
14082.0,6.341379310344827,29,364,219,0,Abroad
14083.0,5.773093922651934,181,3,219,0,Abroad
14085.0,9.848713968957869,451,1,219,0,Abroad
14087.0,3.4687142857142867,70,2,219,0,Abroad
14088.0,98.55449152542371,590,9,219,0,Abroad
14089.0,11.5,14,56,219,0,Abroad
14090.0,90.0,1,324,219,0,Abroad
14092.0,18.906082949308768,217,7,219,0,Abroad
14093.0,4.202380952380952,105,11,219,0,Abroad
14096.0,5.530204121687963,5095,3,219,0,Abroad
14098.0,6.90238095238095,21,36,219,0,Abroad
14099.0,13.001071428571432,252,15,219,0,Abroad
14100.0,7.5346153846153845,26,137,219,0,Abroad
14101.0,178.15484848484854,33,73,219,0,Abroad
14102.0,16.328928571428573,84,4,219,0,Abroad
14104.0,10.295714285714286,21,154,219,0,Abroad
14105.0,16.73855263157895,76,84,219,0,Abroad
14107.0,21.713709677419356,124,51,219,0,Abroad
14108.0,17.190285714285718,35,30,219,0,Abroad
14109.0,14.871428571428572,14,22,18,0,Home
14110.0,39.246602564102574,156,3,18,0,Home
14111.0,67.03636363636365,11,13,18,0,Home
14112.0,17.700404624277446,173,22,18,0,Home
14113.0,63.989999999999995,40,3,18,0,Home
14114.0,25.688666666666663,15,273,18,0,Home
14116.0,18.963055555555556,72,19,5,0,Home
14117.0,30.0,3,143,5,0,Home
14119.0,19.9,1,353,5,0,Home
14121.0,22.273540372670812,161,3,5,0,Home
14124.0,79.88399999999999,5,83,5,0,Home
14125.0,16.297185628742525,167,10,61,0,Home
14126.0,51.459375,16,7,61,0,Home
14127.0,15.310227272727268,44,122,61,0,Home
14128.0,13.858695652173916,46,60,61,0,Home
14129.0,21.520384615384614,52,1,61,0,Home
14130.0,7.248059701492537,67,318,61,0,Home
14132.0,18.694975124378114,201,1,61,0,Home
14133.0,20.83133333333333,30,129,61,0,Home
14135.0,39.062014925373134,134,1,61,0,Home
14138.0,20.69744680851065,47,1,61,0,Home
14139.0,15.900769230769226,26,45,61,0,Home
14140.0,14.308805970149248,67,3,61,0,Home
14141.0,20.678913043478268,46,2,27,0,Home
14142.0,13.638636363636367,22,372,27,0,Home
14143.0,16.54285714285714,7,133,27,0,Home
14145.0,434.34999999999997,12,46,11,0,Home
14146.0,23.848938775510206,245,8,11,0,Home
14147.0,85.2,6,48,11,0,Home
14148.0,52.4,3,233,11,0,Home
14149.0,15.799250000000004,40,212,11,0,Home
14150.0,28.727692307692315,26,35,11,0,Home
14152.0,12.629800000000005,50,74,11,0,Home
14154.0,24.454230769230776,52,238,11,0,Home
14155.0,19.791666666666668,6,265,11,0,Home
14156.0,94.86038434163686,1405,9,11,0,Home
14157.0,9.287959183673474,49,19,11,0,Home
14158.0,12.79268292682927,41,39,48,0,Home
14159.0,3.8969364161849653,1211,19,48,0,Home
14161.0,10.04722222222222,108,215,48,0,Home
14162.0,10.586400000000001,25,173,48,0,Home
14163.0,47.93442307692309,52,86,48,0,Home
14164.0,60.90931034482758,29,70,48,0,Home
14165.0,4.901599999999999,25,275,48,0,Home
14167.0,10.97307692307692,52,38,48,0,Home
14171.0,6.26051724137931,58,97,48,0,Home
14173.0,15.546206896551725,29,10,48,0,Home
14174.0,5.063846153846153,26,32,48,0,Home
14175.0,19.98280487804879,164,50,48,0,Home
14176.0,17.32375,32,296,48,0,Home
14177.0,13.108372093023258,43,84,48,0,Home
14178.0,4.937876923076924,325,8,48,0,Home
14179.0,4.348363636363635,165,40,48,0,Home
14180.0,19.216572580645146,248,10,48,0,Home
14184.0,18.37041666666667,24,66,48,0,Home
14185.0,65.88333333333334,3,330,48,0,Home
14188.0,29.40295774647887,71,8,48,0,Home
14189.0,18.69317689530685,277,1,48,0,Home
14191.0,20.85783269961978,263,1,48,0,Home
14193.0,20.614047619047625,42,67,48,0,Home
14194.0,19.202235099337727,604,4,48,0,Home
14195.0,190.1225,8,201,48,0,Home
14196.0,62.32,6,106,48,0,Home
14198.0,16.74772727272727,44,3,48,0,Home
14199.0,107.1,2,217,48,0,Home
14201.0,20.580512820512823,39,59,48,0,Home
14204.0,3.7493181818181807,44,1,48,0,Home
14205.0,18.48684210526315,38,16,48,0,Home
14206.0,16.57428571428571,21,238,27,0,Home
14208.0,13.674000000000001,10,94,27,0,Home
14209.0,24.032159090909094,88,10,27,0,Home
14210.0,19.04126213592233,103,90,27,0,Home
14211.0,19.288983050847463,118,52,27,0,Home
14212.0,141.77777777777777,9,89,27,0,Home
14213.0,272.43999999999994,5,371,27,0,Home
14214.0,14.426142857142851,70,30,27,0,Home
14215.0,16.476513761467892,109,11,27,0,Home
14216.0,32.88644067796611,59,2,27,0,Home
14217.0,20.784299065420562,107,1,27,0,Home
14218.0,14.123333333333335,12,42,27,0,Home
14219.0,15.968571428571428,7,3,27,0,Home
14220.0,32.415238095238095,21,246,27,0,Home
14221.0,18.239948453608243,194,41,27,0,Home
14222.0,16.662682926829266,41,176,27,0,Home
14223.0,16.508688524590166,61,91,27,0,Home
14224.0,8.848474576271187,118,109,27,0,Home
14226.0,32.49835616438357,73,28,27,0,Home
14227.0,18.556448087431704,183,25,27,0,Home
14229.0,41.99302325581396,43,51,27,0,Home
14231.0,19.086296296296297,54,178,27,0,Home
14232.0,16.96483050847458,118,31,27,0,Home
14233.0,43.431388888888904,36,43,27,0,Home
14234.0,4.877106918238996,159,21,27,0,Home
14235.0,43.697250000000004,80,9,27,0,Home
14236.0,37.257333333333335,15,80,27,0,Home
14237.0,14.866666666666667,9,372,1789,0,Abroad
14238.0,15.776250000000001,8,325,1789,0,Abroad
14239.0,21.126379310344845,116,42,1789,0,Abroad
14240.0,21.42714285714287,42,29,1789,0,Abroad
14241.0,22.650000000000002,10,183,1789,0,Abroad
14242.0,17.615625,16,234,1789,0,Abroad
14243.0,17.909864864864865,148,8,1789,0,Abroad
14245.0,14.839017857142853,112,175,1789,0,Abroad
14246.0,19.65413333333334,75,110,1789,0,Abroad
14247.0,6.838499999999999,20,277,1789,0,Abroad
14248.0,48.172499999999985,8,317,1789,0,Abroad
14250.0,17.06711711711712,111,6,1789,0,Abroad
14251.0,38.70384615384616,78,1,1789,0,Abroad
14256.0,18.841296296296296,54,253,1789,0,Abroad
14257.0,29.690373831775698,107,50,1789,0,Abroad
14258.0,129.42396396396398,111,8,1789,0,Abroad
14259.0,24.0,5,141,1789,0,Abroad
14261.0,22.224038461538463,52,50,1789,0,Abroad
14262.0,18.406643356643364,143,7,1789,0,Abroad
14264.0,18.34052631578948,19,154,1789,0,Abroad
14265.0,17.10258064516129,31,108,80,0,Home
14267.0,27.051363636363632,66,150,80,0,Home
14270.0,17.056896551724137,29,331,80,0,Home
14271.0,11.232000000000003,10,225,80,0,Home
14272.0,13.350303030303031,33,73,80,0,Home
14273.0,19.30931034482759,29,50,80,0,Home
14276.0,16.31986666666666,75,87,80,0,Home
14277.0,19.744140969162995,227,14,80,0,Home
14280.0,16.755,8,196,80,0,Home
14282.0,24.319743589743616,156,2,80,0,Home
14284.0,18.0014705882353,34,30,80,0,Home
14285.0,78.84481481481482,27,20,80,0,Home
14286.0,15.89961403508771,285,23,80,0,Home
14287.0,19.703,10,7,80,0,Home
14288.0,26.408823529411762,17,211,80,0,Home
14289.0,19.368936170212763,47,8,80,0,Home
14290.0,23.32378640776699,103,10,1325,0,Home
14291.0,16.47563025210083,238,1,1325,0,Home
14292.0,51.236388888888875,108,7,225,0,Abroad
14293.0,17.1567213114754,61,2,225,0,Abroad
14295.0,29.116666666666674,6,39,225,0,Abroad
14297.0,20.95523809523809,63,17,225,0,Abroad
14298.0,43.59012195121948,1640,2,225,0,Abroad
14299.0,33.361049382716025,162,7,225,0,Abroad
14300.0,14.4,3,18,225,0,Abroad
14301.0,45.9,16,107,225,0,Abroad
14304.0,21.103703703703705,27,222,225,0,Abroad
14305.0,17.343999999999998,110,70,225,0,Abroad
14306.0,68.81742857142858,35,50,225,0,Abroad
14307.0,16.663777777777778,180,88,225,0,Abroad
14309.0,19.939674796747973,123,7,225,0,Abroad
14311.0,13.69222222222222,27,224,225,0,Abroad
14312.0,18.575747126436777,87,46,299,0,Home
14314.0,15.0,8,106,299,0,Home
14315.0,24.293076923076917,104,20,299,0,Home
14317.0,21.757499999999997,24,64,299,0,Home
14320.0,15.071666666666667,42,206,299,0,Home
14321.0,14.778943089430893,123,10,299,0,Home
14323.0,15.508780487804879,41,114,299,0,Home
14326.0,22.31666666666667,9,234,299,0,Home
14327.0,25.970833333333335,12,162,299,0,Home
14329.0,18.85338289962827,269,8,299,0,Home
14331.0,16.523571428571426,28,123,299,0,Home
14332.0,33.31961538461538,26,22,299,0,Home
14333.0,25.207894736842103,19,63,299,0,Home
14334.0,15.544294478527615,163,16,299,0,Home
14335.0,7.359682539682539,63,15,299,0,Home
14336.0,17.98344444444445,90,16,299,0,Home
14338.0,18.300588235294114,34,157,299,0,Home
14339.0,19.135882352941174,17,234,299,0,Home
14340.0,22.450000000000003,6,218,299,0,Home
14341.0,17.066923076923068,130,44,299,0,Home
14342.0,32.44608695652175,23,20,299,0,Home
14344.0,12.122253521126764,71,126,299,0,Home
14345.0,18.163333333333338,6,38,299,0,Home
14346.0,17.042333333333335,60,120,299,0,Home
14348.0,21.69388888888889,18,259,299,0,Home
14349.0,4.306451612903228,31,9,299,0,Home
14350.0,14.626666666666662,21,270,299,0,Home
14351.0,59.40000000000001,1,164,299,0,Home
14352.0,22.956595744680858,47,156,299,0,Home
14353.0,16.999999999999996,6,214,299,0,Home
14354.0,36.686666666666675,9,5,299,0,Home
14355.0,16.036363636363635,11,365,299,0,Home
14356.0,19.855789473684215,38,59,299,0,Home
14357.0,5.506585365853661,41,42,299,0,Home
14359.0,15.937586206896556,58,18,299,0,Home
14360.0,18.259576271186443,118,31,8,0,Home
14362.0,3.8243902439024393,41,21,8,0,Home
14364.0,60.23985507246375,69,108,8,0,Home
14367.0,17.773733583489687,533,7,8,0,Home
14368.0,19.375000000000004,8,319,8,0,Home
14371.0,25.625,4,294,8,0,Home
14373.0,19.1375,4,357,8,0,Home
14375.0,3.509333333333333,75,184,8,0,Home
14377.0,60.60454545454545,11,190,1325,0,Home
14379.0,7.706304347826087,46,43,1325,0,Home
14381.0,3.619285714285716,56,51,1325,0,Home
14382.0,4.758549618320612,131,25,1325,0,Home
14383.0,20.948983050847453,59,37,1325,0,Home
14385.0,14.436428571428573,14,8,1325,0,Home
14386.0,20.342857142857145,7,296,1325,0,Home
14387.0,12.836285714285728,140,32,1325,0,Home
14388.0,17.07298429319372,191,8,1325,0,Home
14389.0,17.97370967741935,62,8,1325,0,Home
14390.0,16.338281786941586,291,9,1325,0,Home
14393.0,13.589999999999998,5,217,1325,0,Home
14395.0,10.198328611898019,353,1,1325,0,Home
14396.0,6.549041095890411,73,64,1325,0,Home
14397.0,25.589263157894745,95,0,1325,0,Home
14400.0,24.176153846153852,26,140,1325,0,Home
14401.0,32.157595628415294,183,3,1325,0,Home
14403.0,66.64269230769231,26,129,1325,0,Home
14404.0,14.589423076923076,104,33,1325,0,Home
14406.0,19.593750000000004,8,118,1325,0,Home
14407.0,31.52906666666667,75,106,1325,0,Home
14408.0,24.284953271028048,107,10,1325,0,Home
14409.0,42.03363636363637,55,70,1325,0,Home
14410.0,5.695704225352116,284,15,1325,0,Home
14411.0,84.1,14,310,1325,0,Home
14412.0,17.305111111111117,45,34,1325,0,Home
14413.0,5.372173913043478,23,361,1325,0,Home
14414.0,16.078877551020412,98,91,1325,0,Home
14415.0,9.914313725490187,612,0,1325,0,Home
14416.0,38.49571428571428,14,21,1325,0,Home
14418.0,17.605887096774197,124,3,1325,0,Home
14419.0,5.12601941747573,206,10,1325,0,Home
14420.0,12.972333333333331,30,84,1325,0,Home
14421.0,30.115185185185187,27,56,1325,0,Home
14422.0,20.08666666666667,222,0,1325,0,Home
14423.0,101.2,3,217,1325,0,Home
14424.0,180.0,1,17,1325,0,Home
14426.0,19.86507575757575,264,18,1325,0,Home
14427.0,21.37294117647059,17,49,1325,0,Home
14428.0,8.525270270270275,148,6,1325,0,Home
14431.0,24.680000000000003,22,298,1325,0,Home
14432.0,6.05531413612565,382,9,1325,0,Home
14434.0,132.19999999999996,12,21,1325,0,Home
14436.0,9.895555555555555,9,98,1325,0,Home
14437.0,12.6,5,365,1325,0,Home
14438.0,15.377777777777775,9,305,1325,0,Home
14439.0,95.55,32,319,1325,0,Home
14440.0,43.405090909090916,55,7,1325,0,Home
14441.0,32.714237288135614,59,0,1325,0,Home
14442.0,23.468823529411765,68,1,1325,0,Home
14443.0,14.601224489795921,98,53,1325,0,Home
14446.0,3.5720205479452076,292,0,1325,0,Home
14447.0,16.617571428571434,70,18,1325,0,Home
14448.0,20.9445,20,8,1325,0,Home
14449.0,3.536201550387596,258,18,1325,0,Home
14450.0,12.08125,40,180,1325,0,Home
14451.0,6.0788073394495425,109,59,1325,0,Home
14452.0,4.260322580645161,62,10,1325,0,Home
14453.0,5.315000000000001,22,189,1325,0,Home
14456.0,3.244558521560574,974,4,1325,0,Home
14457.0,28.41,4,310,1325,0,Home
14459.0,53.95135135135134,37,154,1325,0,Home
14460.0,26.770588235294117,17,109,1325,0,Home
14461.0,11.52329608938547,179,147,1325,0,Home
14462.0,8.231065573770493,244,63,1325,0,Home
14463.0,95.35000000000001,6,97,23,0,Home
14465.0,8.070769230769237,130,246,23,0,Home
14466.0,32.01944444444447,72,28,23,0,Home
14467.0,6.652888888888888,90,17,23,0,Home
14470.0,10.201627906976743,43,11,23,0,Home
14472.0,6.664982206405698,281,103,23,0,Home
14473.0,33.47714285714286,7,73,23,0,Home
14474.0,18.447,30,42,23,0,Home
14475.0,22.408085106382977,47,71,23,0,Home
14476.0,10.14,19,256,99,0,Home
14477.0,136.3345454545455,11,19,99,0,Home
14479.0,17.652777777777775,18,253,99,0,Home
14480.0,21.46538461538462,13,10,99,0,Home
14481.0,20.993000000000006,30,164,99,0,Home
14482.0,15.408680555555561,144,17,99,0,Home
14483.0,14.560000000000002,10,149,99,0,Home
14484.0,22.994285714285713,14,49,99,0,Home
14485.0,3.5265957446808516,47,38,99,0,Home
14487.0,8.297103448275863,145,26,99,0,Home
14488.0,23.16591836734694,49,50,99,0,Home
14489.0,15.446000000000002,30,206,99,0,Home
14491.0,20.05470588235294,17,174,99,0,Home
14493.0,19.601056910569113,123,6,233,0,Home
14494.0,19.937142857142856,7,25,233,0,Home
14495.0,20.633333333333333,6,50,233,0,Home
14496.0,31.040526315789478,19,311,233,0,Home
14497.0,15.544193548387096,31,300,233,0,Home
14498.0,10.190673575129535,193,42,233,0,Home
14499.0,4.202938144329897,194,25,233,0,Home
14500.0,54.23571428571429,7,87,233,0,Home
14501.0,25.684166666666666,12,63,233,0,Home
14502.0,4.189523809523808,630,19,233,0,Home
14503.0,21.919146341463424,164,2,233,0,Home
14504.0,6.276728971962614,107,46,233,0,Home
14505.0,7.3835367372353495,803,16,233,0,Home
14506.0,6.245443037974687,316,16,233,0,Home
14507.0,14.394693877551013,98,23,233,0,Home
14508.0,4.833684210526315,57,21,182,0,Home
14511.0,18.970563380281686,71,10,182,0,Home
14512.0,11.594782608695652,23,187,182,0,Home
14513.0,28.358333333333334,18,100,182,0,Home
14514.0,14.380000000000003,73,60,182,0,Home
14515.0,20.6969306930693,101,17,182,0,Home
14517.0,18.358333333333334,18,32,182,0,Home
14518.0,13.658125000000002,16,63,182,0,Home
14520.0,78.10000000000001,4,1,182,0,Home
14522.0,62.66588235294119,17,23,182,0,Home
14523.0,20.090833333333336,12,107,182,0,Home
14524.0,9.269014778325126,203,31,182,0,Home
14525.0,15.223265993265976,297,8,182,0,Home
14527.0,8.825441478439384,974,2,182,0,Home
14528.0,20.234444444444446,18,36,182,0,Home
14529.0,2.7070742358078594,229,59,182,0,Home
14530.0,13.25921296296297,216,25,182,0,Home
14532.0,14.575781249999995,64,235,182,0,Home
14533.0,32.634603174603185,63,24,25,0,Home
14534.0,8.64931777378815,557,2,25,0,Home
14535.0,8.648918918918936,333,58,25,0,Home
14536.0,8.680000000000001,19,259,25,0,Home
14537.0,40.800000000000004,10,57,25,0,Home
14538.0,20.24473684210526,19,64,25,0,Home
14539.0,16.79625,32,15,25,0,Home
14540.0,13.03342105263158,76,9,25,0,Home
14541.0,13.277567567567568,111,58,25,0,Home
14542.0,20.650000000000002,5,185,182,0,Home
14543.0,45.3538,100,3,182,0,Home
14544.0,17.220964912280703,114,23,69,0,Home
14546.0,6.3632134292566,417,3,69,0,Home
14547.0,11.430463215258854,367,3,69,0,Home
14548.0,188.80000000000007,4,150,69,0,Home
14549.0,5.294642857142856,56,310,69,0,Home
14550.0,16.031666666666666,48,10,69,0,Home
14551.0,18.623,10,17,9,0,Home
14552.0,2.8460344827586215,58,151,9,0,Home
14553.0,7.610088495575219,113,18,9,0,Home
14554.0,11.144259259259266,216,9,9,0,Home
14555.0,15.233333333333334,21,56,9,0,Home
14557.0,52.478750000000005,32,63,9,0,Home
14560.0,31.9363157894737,76,6,9,0,Home
14561.0,15.5472463768116,69,75,9,0,Home
14562.0,12.27921348314606,445,3,63,0,Home
14565.0,23.550873015873034,126,95,63,0,Home
14566.0,416.0,4,110,63,0,Home
14567.0,47.52058823529414,34,34,63,0,Home
14569.0,21.595833333333335,12,0,63,0,Home
14570.0,7.7574999999999985,28,280,63,0,Home
14572.0,10.125091575091579,273,2,63,0,Home
14573.0,7.148547717842332,241,179,63,0,Home
14576.0,35.40000000000001,1,371,63,0,Home
14577.0,7.021544715447163,123,12,63,0,Home
14578.0,8.34458333333333,24,2,63,0,Home
14581.0,8.135294117647058,17,16,63,0,Home
